city,lat,lng,iso2,admin_name
Aizpute,56.7211,21.6016,LV,Aizputes Novads
Koceni,57.5198,25.3404,LV,Kocēnu Novads
Valmiera,57.5387,25.4257,LV,Valmiera
Sigulda,57.1538,24.8595,LV,Siguldas Novads
Priekuli,57.3115,25.3571,LV,Priekuļu Novads
Ogre,56.8113,24.6113,LV,Ogres Novads
Ragana,57.1821,24.7056,LV,Krimuldas Novads
Loja,57.1534,24.6433,LV,Sējas Novads
Ropazi,56.9747,24.6329,LV,Ropažu Novads
Priekule,56.4458,21.5939,LV,Priekules Novads
Rucava,56.164,21.1627,LV,Rucavas Novads
Salaspils,56.861,24.3498,LV,Salaspils Novads
Ikskile,56.834,24.4968,LV,Ikšķiles Novads
Incukalns,57.0987,24.6863,LV,Inčukalna Novads
Malpils,57.0101,24.9578,LV,Mālpils Novads
Olaine,56.7947,23.9358,LV,Olaines Novads
Kekava,56.8296,24.2318,LV,Ķekavas Novads
Ligatne,57.2379,25.0436,LV,Līgatnes Novads
Stalbe,57.3708,25.0324,LV,Pārgaujas Novads
Vainode,56.4185,21.8541,LV,Vaiņodes Novads
Tripoli,32.8925,13.18,LY,Ţarābulus
Gharyan,32.1704,13.02,LY,Al Jabal al Gharbī
Surt,31.21,16.59,LY,Surt
Marzuq,25.9044,13.8972,LY,Murzuq
Sabha,27.0333,14.4333,LY,Sabhā
Misratah,32.38,15.1,LY,Mişrātah
Al `Aziziyah,32.5319,13.0175,LY,Al Jafārah
Zuwarah,32.9344,12.0791,LY,An Nuqāţ al Khams
Nalut,31.8804,10.97,LY,Nālūt
Hun,29.1167,15.9333,LY,Al Jufrah
Darnah,32.7648,22.6391,LY,Darnah
Al Bayda,32.7604,21.62,LY,Al Jabal al Akhḑar
Az Zawiyah,32.7604,12.72,LY,Az Zāwiyah
Tajarhi,24.3704,14.4708,LY,
Al Jaghbub,29.7504,24.5166,LY,
Awjilah,29.108,21.2869,LY,
Al Khums,32.6604,14.26,LY,Al Marqab
Ajdabiya,30.77,20.22,LY,Al Wāḩāt
Al Kufrah,24.1667,23.2696,LY,Al Kufrah
Al Jawf,24.2,23.29,LY,
As Sidr,30.6704,18.2666,LY,
Umm al Abid,27.517,15.0333,LY,
Banghazi,32.1167,20.0667,LY,Banghāzī
Dirj,30.1679,10.4567,LY,Nālūt
Mizdah,31.4337,12.9833,LY,Al Jabal al Gharbī
Ghadamis,30.1333,9.5,LY,Nālūt
Qaminis,31.6606,20.0155,LY,Banghāzī
Awbari,26.5903,12.7751,LY,Wādī al Ḩayāt
Ghat,24.9647,10.1728,LY,Ghāt
Bani Walid,31.7704,13.99,LY,Mişrātah
Zillah,28.5504,17.5834,LY,Al Jufrah
Tmassah,26.3666,15.8,LY,Murzuq
Idri,27.4471,13.0517,LY,Wādī ash Shāţi’
El Agheila,30.257,19.2,LY,Al Wāḩāt
Birak,27.5333,14.2834,LY,Wādī ash Shāţi’
Maradah,29.2337,19.2166,LY,Al Wāḩāt
Shahhat,32.8281,21.8622,LY,Al Jabal al Akhḑar
Al Marj,32.5005,20.83,LY,Al Marj
Tubruq,32.08,23.96,LY,Al Buţnān
Kenitra,34.2704,-6.58,MA,Rabat-Salé-Kénitra
Goulimine,28.98,-10.07,MA,Guelmim-Oued Noun
Fez,34.0546,-5.0004,MA,Fès-Meknès
Casablanca,33.6,-7.6164,MA,Casablanca-Settat
Agadir,30.44,-9.62,MA,Souss-Massa
Beni Mellal,32.3373,-6.3498,MA,Béni Mellal-Khénifra
Tangier,35.7473,-5.8327,MA,Tanger-Tétouan-Al Hoceïma
Settat,33.0104,-7.62,MA,Casablanca-Settat
Oujda,34.69,-1.91,MA,Oriental
Meknes,33.9004,-5.56,MA,Fès-Meknès
Rabat,34.0253,-6.8361,MA,Rabat-Salé-Kénitra
Marrakesh,31.63,-8,MA,Marrakech-Safi
El Jadida,33.2604,-8.51,MA,Casablanca-Settat
Er Rachidia,31.9404,-4.45,MA,Drâa-Tafilalet
Tan Tan,28.4304,-11.1,MA,Guelmim-Oued Noun
Taza,34.2204,-4.02,MA,Fès-Meknès
Larache,35.2004,-6.16,MA,Tanger-Tétouan-Al Hoceïma
Ksar El Kebir,35.0204,-5.91,MA,Tanger-Tétouan-Al Hoceïma
Safi,32.32,-9.24,MA,Marrakech-Safi
Tiznit,29.7104,-9.74,MA,Souss-Massa
Ouezzane,34.8103,-5.57,MA,Tanger-Tétouan-Al Hoceïma
Monaco,43.7396,7.4069,MC,
Leova,46.4823,28.253,MD,Leova
Rezina,47.7493,28.9658,MD,Rezina
Causeni,46.6367,29.4111,MD,Căuşeni
Riscani,47.9479,27.5638,MD,Rîşcani
Singerei,47.6363,28.143,MD,Sîngerei
Falesti,47.5767,27.7126,MD,Făleşti
Floresti,47.8914,28.2931,MD,Floreşti
Soldanesti,47.8161,28.7972,MD,Şoldăneşti
Stefan Voda,46.5129,29.6619,MD,Ştefan-Vodă
Orhei,47.3849,28.8245,MD,Orhei
Comrat,46.2946,28.6565,MD,Găgăuzia
Cimislia,46.5268,28.7644,MD,Cimişlia
Cantemir,46.2774,28.2027,MD,Cantemir
Basarabeasca,46.3317,28.9636,MD,Basarabeasca
Edinet,48.1721,27.3034,MD,Edineţ
Ocnita,48.3827,27.4381,MD,Ocniţa
Drochia,48.0355,27.8129,MD,Drochia
Donduseni,48.2394,27.6056,MD,Donduşeni
Briceni,48.3629,27.0779,MD,Briceni
Ialoveni,46.9435,28.7823,MD,Ialoveni
Balti,47.7591,27.9053,MD,Bălţi
Criuleni,47.2131,29.1593,MD,Criuleni
Bender,46.8316,29.4777,MD,Bender
Anenii Noi,46.8784,29.2348,MD,Anenii Noi
Cahul,45.9079,28.1944,MD,Cahul
Chisinau,47.005,28.8577,MD,Chişinău
Straseni,47.1422,28.6077,MD,Străşeni
Tiraspol,46.8531,29.64,MD,Stînga Nistrului
Telenesti,47.5011,28.3654,MD,Teleneşti
Taraclia,45.9027,28.6682,MD,Taraclia
Dubasari,47.2631,29.1608,MD,Stînga Nistrului
Cocieri,47.3087,29.1101,MD,Dubăsari
Calarasi,47.2556,28.3099,MD,Călăraşi
Glodeni,47.7751,27.5189,MD,Glodeni
Hincesti,46.8305,28.5906,MD,Hînceşti
Nisporeni,47.0816,28.1714,MD,Nisporeni
Soroca,48.1566,28.2849,MD,Soroca
Ungheni,47.2108,27.8005,MD,Ungheni
Berane,42.8425,19.8733,ME,Berane
Plav,42.5969,19.9456,ME,Plav
Andrijevica,42.7339,19.7919,ME,Andrijevica
Petnjica,42.9089,19.9644,ME,Petnjica
Gusinje,42.5619,19.8339,ME,Gusinje
Kolasin,42.8242,19.5225,ME,Kolašin
Podgorica,42.466,19.2663,ME,Podgorica
Bijelo Polje,43.0292,19.7456,ME,Bijelo Polje
Bar,42.0931,19.1003,ME,Bar
Budva,42.2864,18.84,ME,Budva
Cetinje,42.3922,18.9225,ME,Cetinje
Danilovgrad,42.5472,19.1053,ME,Danilovgrad
Herceg-Novi,42.4531,18.5375,ME,Herceg Novi
Kotor,42.4258,18.7719,ME,Kotor
Mojkovac,42.9639,19.5825,ME,Mojkovac
Niksic,42.775,18.9583,ME,Nikšić
Pluzine,43.1528,18.8394,ME,Plužine
Pljevlja,43.3522,19.3542,ME,Pljevlja
Rozaje,42.8439,20.1683,ME,Rožaje
Savnik,42.9564,19.0967,ME,Šavnik
Tivat,42.4364,18.6961,ME,Tivat
Ulcinj,41.9283,19.2064,ME,Ulcinj
Zabljak,43.1547,19.1219,ME,Žabljak
Marigot,18.0706,-63.0847,MF,
Antananarivo,-18.9166,47.5166,MG,Antananarivo
Toamasina,-18.1818,49.405,MG,Toamasina
Antalaha,-14.8833,50.2833,MG,Antsiranana
Maroantsetra,-15.4333,49.7333,MG,Toamasina
Mandritsara,-15.8328,48.8166,MG,Mahajanga
Besalampy,-16.7495,44.4833,MG,Mahajanga
Marovoay,-16.0995,46.6333,MG,Mahajanga
Andoany,-13.4,48.2666,MG,Antsiranana
Mahajanga,-15.67,46.345,MG,Mahajanga
Ambanja,-13.6829,48.45,MG,Antsiranana
Antsiranana,-12.2765,49.3115,MG,Antsiranana
Miandrivazo,-19.5162,45.4666,MG,Toliara
Mananjary,-21.2167,48.3333,MG,Fianarantsoa
Morombe,-21.7391,43.3657,MG,Toliara
Toliara,-23.3568,43.69,MG,Toliara
Manja,-21.4329,44.3333,MG,Toliara
Fianarantsoa,-21.4333,47.0833,MG,Fianarantsoa
Androka,-25.0219,44.0749,MG,Toliara
Bekiy,-24.2162,45.3166,MG,Toliara
Antsirabe,-19.85,47.0333,MG,Antananarivo
Antsohihy,-14.8661,47.9834,MG,Mahajanga
Maintirano,-18.0666,44.0167,MG,Mahajanga
Ambatondrazaka,-17.8329,48.4167,MG,Toamasina
Farafangana,-22.8166,47.8332,MG,Fianarantsoa
Ihosy,-22.3996,46.1167,MG,Fianarantsoa
Morondava,-20.2833,44.2833,MG,Toliara
Tolanaro,-25.0268,46.99,MG,Toliara
Sambava,-14.2662,50.1666,MG,Antsiranana
Majuro,7.103,171.38,MH,Majuro
Vevcani,41.2406,20.5933,MK,Vevčani
Kocani,41.9164,22.4128,MK,Kočani
Staro Nagoricane,42.1981,21.8286,MK,Staro Nagoričane
Radovis,41.6383,22.4647,MK,Radoviš
Sopiste,41.9547,21.4275,MK,Sopište
Petrovec,41.9389,21.615,MK,Petrovec
Bosilovo,41.4406,22.7278,MK,Bosilovo
Zrnovci,41.8542,22.4444,MK,Zrnovci
Gradsko,41.5775,21.9428,MK,Gradsko
Lipkovo,42.1564,21.5853,MK,Lipkovo
Lozovo,41.7839,21.9056,MK,Lozovo
Plasnica,41.4672,21.1231,MK,Plasnica
Aracinovo,42.0264,21.5619,MK,Aračinovo
Studenicani,41.9158,21.5306,MK,Studeničani
Resen,41.0893,21.0109,MK,Resen
Bogovinje,41.9236,20.9136,MK,Bogovinje
Vinica,41.8828,22.5092,MK,Vinica
Belcista,41.3028,20.8303,MK,Debarca
Mogila,41.1083,21.3786,MK,Mogila
Veles,41.7156,21.7756,MK,Veles
Kavadarci,41.4331,22.0119,MK,Kavadarci
Kumanovo,42.1322,21.7144,MK,Kumanovo
Ohrid,41.1172,20.8019,MK,Ohrid
Strumica,41.4375,22.6433,MK,Strumica
Makedonski Brod,41.5136,21.2153,MK,Makedonski Brod
Rostusa,41.61,20.6,MK,Mavrovo i Rostuša
Struga,41.178,20.6778,MK,Struga
Cucer-Sandevo,42.102,21.3846,MK,Čučer-Sandevo
Novo Selo,41.4149,22.8816,MK,Novo Selo
Zelenikovo,41.8841,21.5885,MK,Zelenikovo
Star Dojran,41.1865,22.7203,MK,Dojran
Skopje,42,21.4335,MK,
Stip,41.7423,22.1979,MK,Štip
Makedonska Kamenica,42.0208,22.5876,MK,Makedonska Kamenica
Ilinden,41.9945,21.58,MK,Ilinden
Demir Hisar,41.221,21.203,MK,Demir Hisar
Zelino,41.9825,21.0624,MK,Želino
Prilep,41.3451,21.555,MK,Prilep
Bitola,41.0391,21.3395,MK,Bitola
Krivogastani,41.3369,21.3311,MK,Krivogaštani
Krusevo,41.3694,21.2483,MK,Kruševo
Vasilevo,41.4741,22.643,MK,Vasilevo
Gostivar,41.796,20.9082,MK,Gostivar
Vrapciste,41.8344,20.8856,MK,Vrapčište
Novaci,41.042,21.4587,MK,Novaci
Caska,41.6487,21.6922,MK,Čaška
Kratovo,42.0784,22.1807,MK,Kratovo
Probistip,42.0019,22.1728,MK,Probištip
Debar,41.5244,20.5242,MK,Debar
Centar Zupa,41.4788,20.5586,MK,Centar Župa
Rosoman,41.5167,21.9458,MK,Rosoman
Jegunovce,42.0724,21.1237,MK,Jegunovce
Demir Kapija,41.4061,22.2463,MK,Demir Kapija
Negotino,41.4846,22.0906,MK,Negotino
Konce,41.4951,22.3836,MK,Konče
Dolneni,41.4258,21.454,MK,Dolneni
Sveti Nikole,41.8667,21.9411,MK,Sveti Nikole
Valandovo,41.3174,22.56,MK,Valandovo
Kicevo,41.5127,20.9589,MK,Kičevo
Delcevo,41.9654,22.7763,MK,Delčevo
Tetovo,42.0092,20.9701,MK,Tetovo
Cesinovo,41.8715,22.2896,MK,Češinovo-Obleševo
Karbinci,41.8176,22.2353,MK,Karbinci
Tearce,42.0767,21.0531,MK,Tearce
Kriva Palanka,42.2009,22.3324,MK,Kriva Palanka
Rankovce,42.1686,22.1166,MK,Rankovce
Pehcevo,41.7623,22.8892,MK,Pehčevo
Gevgelija,41.1417,22.5014,MK,Gevgelija
Bogdanci,41.2031,22.5756,MK,Bogdanci
Berovo,41.7031,22.8578,MK,Berovo
Brvenica,41.9672,20.9808,MK,Brvenica
Aguelhok,19.4549,0.8564,ML,Kidal
Bamako,12.65,-8,ML,Bamako
Kidal,18.4411,1.4078,ML,Kidal
Bourem,16.9004,-0.35,ML,Gao
Mopti,14.49,-4.18,ML,Mopti
Gao,16.2666,-0.05,ML,Gao
Satadougou,12.617,-11.4066,ML,Kayes
Koulikoro,12.8833,-7.55,ML,Koulikoro
Sikasso,11.3204,-5.68,ML,Sikasso
Araouane,18.9,-3.53,ML,Tombouctou
Segou,13.44,-6.26,ML,Ségou
Timbuktu,16.7666,-3.0166,ML,Tombouctou
Markala,13.6704,-6.07,ML,Ségou
Taoudenni,22.6666,-3.9834,ML,Tombouctou
Kayes,14.45,-11.44,ML,Kayes
Sokolo,14.7337,-6.1333,ML,Ségou
Kita,13.0504,-9.4833,ML,Kayes
Nara,15.18,-7.28,ML,Koulikoro
Kati,12.7504,-8.08,ML,Koulikoro
Kangaba,11.9404,-8.44,ML,Koulikoro
San,13.3004,-4.9,ML,Ségou
Bougouni,11.4204,-7.49,ML,Sikasso
Koutiala,12.3904,-5.47,ML,Sikasso
Djenne,13.9,-4.55,ML,Mopti
Yelimane,15.1337,-10.5666,ML,Kayes
Bafoulabe,13.8004,-10.82,ML,Kayes
Nioro du Sahel,15.2304,-9.59,ML,Kayes
Goundam,16.417,-3.6666,ML,Tombouctou
Menaka,15.9167,2.4,ML,Gao
Tessalit,20.2014,1.0888,ML,Kidal
Banamba,13.5504,-7.45,ML,Koulikoro
Rangoon,16.7834,96.1667,MM,Yangon
Allanmyo,19.3783,95.2279,MM,Magway
Mudon,16.2618,97.7215,MM,Mon State
Mawlamyine,16.5004,97.67,MM,Mon State
Phyarpon,16.2933,95.6829,MM,Ayeyawady
Labutta,16.1619,94.7014,MM,Ayeyawady
Dawei,14.098,98.195,MM,Taninthayi
Myeik,12.4541,98.6115,MM,Taninthayi
Ye,15.2533,97.8679,MM,Mon State
Namtu,23.0837,97.4,MM,Shan State
Hinthada,17.6483,95.4679,MM,Ayeyawady
Thongwa,16.7547,96.5193,MM,Yangon
Bago,17.32,96.515,MM,Bago
Pathein,16.7704,94.75,MM,Ayeyawady
Yandoon,17.0433,95.6429,MM,Ayeyawady
Wakema,16.6133,95.1829,MM,Ayeyawady
Pyay,18.8165,95.2114,MM,Bago
Chauk,20.9085,94.823,MM,Magway
Myitkyina,25.3596,97.3928,MM,Kachin State
Monywa,22.105,95.15,MM,Sagaing
Naypyidaw,19.7666,96.1186,MM,Nay Pyi Taw
Loikaw,19.665,97.206,MM,Kayah State
Yaynangyoung,20.4615,94.881,MM,Magway
Kyaukphyu,19.429,93.5494,MM,Rakhine State
Magway,20.1445,94.9196,MM,Magway
Shwebo,22.5783,95.6929,MM,Sagaing
Sagaing,21.88,95.962,MM,Sagaing
Myingyan,21.4618,95.3914,MM,Mandalay
Pakokku,21.332,95.0866,MM,Magway
Mandalay,21.97,96.085,MM,Mandalay
Taunggyi,20.782,97.038,MM,Shan State
Pyu,18.4779,96.4379,MM,Bago
Taungoo,18.9483,96.4179,MM,Bago
Letpadan,17.7819,95.7415,MM,Bago
Sittwe,20.14,92.88,MM,Rakhine State
Pa-an,16.85,97.6167,MM,Kayin State
Hakha,22.65,93.6167,MM,Chin State
Olgiy,48.9337,89.95,MN,Bayan-Ölgiy
Mandalgovi,45.75,106.266,MN,Dundgovĭ
Ulaanbaatar,47.9167,106.9166,MN,Ulaanbaatar
Moron,49.6453,100.1544,MN,Hövsgöl
Darhan,49.6167,106.35,MN,Selenge
Erdenet,49.0533,104.1183,MN,Orhon
Uliastay,47.75,96.8167,MN,Dzavhan
Choyr,46.3611,108.3611,MN,Govĭsümber
Altay,46.3722,96.2583,MN,Govĭ-Altay
Buyant-Uhaa,44.8666,110.15,MN,Dornogovĭ
Choybalsan,48.0666,114.506,MN,Dornod
Ulaangom,49.9833,92.0666,MN,Uvs
Bulgan,48.8106,103.5317,MN,Bulgan
Arvayheer,46.25,102.7666,MN,Övörhangay
Tsetserleg,47.4769,101.4502,MN,Arhangay
Bayankhongor,46.3,100.9833,MN,Bayanhongor
Darhan,49.4867,105.9228,MN,Darhan-Uul
Dzuunharaa,48.8666,106.4666,MN,Selenge
Dzuunmod,47.711,106.947,MN,Töv
Ondorhaan,47.3167,110.65,MN,Hentiy
Dalandzadgad,43.5836,104.4403,MN,Ömnögovĭ
Ulaan-Uul,44.3337,111.2333,MN,Dornogovĭ
Hodrogo,48.9664,96.7833,MN,Dzavhan
Baruun Urt,46.7,113.2833,MN,Sühbaatar
Suchboatar,50.25,106.2,MN,Selenge
Dund-Us,48.0166,91.6333,MN,Hovd
Macau,22.203,113.545,MO,
Fort-de-France,14.6104,-61.08,MQ,
Bogue,16.5904,-14.27,MR,Brakna
Chegga,25.3804,-5.78,MR,Tiris Zemmour
Boutilimit,17.5504,-14.7,MR,Trarza
Timbedra,16.2504,-8.1666,MR,Hodh ech Chargui
Bir Mogrein,25.2333,-11.5833,MR,Tiris Zemmour
Fderik,22.679,-12.707,MR,Tiris Zemmour
Selibaby,15.167,-12.1833,MR,Guidimaka
Aleg,17.058,-13.909,MR,Brakna
Akjoujt,19.747,-14.391,MR,Inchiri
Kiffa,16.62,-11.4,MR,Assaba
Nema,16.6171,-7.25,MR,Hodh ech Chargui
Nouadhibou,20.9,-17.056,MR,Dakhlet Nouadhibou
Rosso,16.524,-15.8127,MR,Trarza
Tidjikdja,18.55,-11.4166,MR,Tagant
Atar,20.5166,-13.05,MR,Adrar
Kaedi,16.1503,-13.5037,MR,Gorgol
Zouirat,22.7304,-12.4833,MR,Tiris Zemmour
Arafat,18.0583,-15.9621,MR,Nouakchott Sud
Dar Naim,18.0973,-15.9327,MR,Nouakchott Nord
Tevragh Zeina,18.0989,-15.9885,MR,Nouakchott Ouest
Nouakchott,18.0864,-15.9753,MR,
Ayoun el Atrous,16.6666,-9.6167,MR,Hodh el Gharbi
Plymouth,16.7,-62.2167,MS,Saint Anthony
Birzebbuga,35.8258,14.5269,MT,Birżebbuġa
Marsaskala,35.8669,14.5619,MT,Marsaskala
Marsaxlokk,35.8419,14.5431,MT,Marsaxlokk
Kirkop,35.8422,14.4853,MT,Kirkop
Pieta,35.8947,14.495,MT,Pietà
Zejtun,35.8558,14.5331,MT,Żejtun
Attard,35.8897,14.4425,MT,Attard
Pembroke,35.9306,14.4764,MT,Pembroke
Zebbug,35.8719,14.4411,MT,Żebbuġ
Ta' Xbiex,35.8992,14.4944,MT,Ta’ Xbiex
Sliema,35.9125,14.5019,MT,Sliema
San Lawrenz,36.0556,14.2036,MT,San Lawrenz
Imqabba,35.8461,14.4672,MT,Imqabba
Imdina,35.8869,14.4025,MT,Imdina
Qala,36.0361,14.3094,MT,Qala
Imtarfa,35.8933,14.3989,MT,Imtarfa
Zurrieq,35.8311,14.4742,MT,Żurrieq
Gudja,35.8492,14.5031,MT,Gudja
Sannat,36.0244,14.2428,MT,Sannat
Valletta,35.8997,14.5147,MT,Valletta
Zabbar,35.8761,14.535,MT,Żabbar
Luqa,35.8589,14.4886,MT,Luqa
Qormi,35.8783,14.4719,MT,Qormi
Imgarr,35.9206,14.3664,MT,Imġarr
Saint Paul's Bay,35.9483,14.4006,MT,San Pawl il-Baħar
Qrendi,35.8347,14.4583,MT,Qrendi
Munxar,36.03,14.2333,MT,Munxar
Hamrun,35.8847,14.4844,MT,Ħamrun
Naxxar,35.9136,14.4436,MT,Naxxar
Ghaxaq,35.8489,14.5167,MT,Għaxaq
Ghasri,36.0578,14.2264,MT,Għasri
Victoria,36.0444,14.2397,MT,Rabat (Ghawdex)
Iklin,35.9092,14.4522,MT,Iklin
Gharghur,35.9242,14.4519,MT,Għargħur
Dingli,35.8614,14.3822,MT,Dingli
Siggiewi,35.8556,14.4364,MT,Siġġiewi
Xewkija,36.0328,14.2581,MT,Xewkija
Lija,35.9006,14.4464,MT,Lija
Safi,35.8331,14.4847,MT,Safi
Senglea,35.8875,14.5169,MT,Isla
Xaghra,36.05,14.2644,MT,Xagħra
Xghajra,35.8856,14.5475,MT,Xgħajra
Zebbug,36.0722,14.2358,MT,Żebbuġ (Ghawdex)
Gzira,35.9058,14.4881,MT,Gżira
Imsida,35.8925,14.4828,MT,Imsida
Kalkara,35.8892,14.5328,MT,Kalkara
Kercem,36.0419,14.2267,MT,Kerċem
Mellieha,35.9564,14.3622,MT,Mellieħa
Mosta,35.9092,14.4256,MT,Mosta
Nadur,36.0378,14.2942,MT,Nadur
Paola,35.8731,14.4989,MT,Paola
Rabat,35.8822,14.3981,MT,Rabat
Marsa,35.8792,14.4953,MT,Marsa
San Giljan,35.9197,14.4844,MT,San Ġiljan
San Gwann,35.9056,14.4761,MT,San Ġwann
Santa Lucija,36.0431,14.2172,MT,Santa Luċija
Santa Venera,35.8908,14.4742,MT,Santa Venera
Swieqi,35.9225,14.48,MT,Swieqi
Tarxien,35.8658,14.515,MT,Tarxien
Balzan,35.9003,14.455,MT,Balzan
Vittoriosa,35.8922,14.5183,MT,Birgu
Birkirkara,35.8972,14.4611,MT,Birkirkara
Cospicua,35.8856,14.5275,MT,Bormla
Fgura,35.8703,14.5133,MT,Fgura
Floriana,35.8958,14.5083,MT,Floriana
Fontana,36.0375,14.2361,MT,Fontana
Ghajnsielem,36.0264,14.285,MT,Għajnsielem
Gharb,36.06,14.2089,MT,Għarb
Port Louis,-20.1666,57.5,MU,Port Louis
Curepipe,-20.3162,57.5166,MU,Plaines Wilhems
Male,4.1667,73.4999,MV,Maale
Dhidhdhoo,6.8874,73.114,MV,
Eydhafushi,5.1038,73.0699,MV,
Felidhoo,3.4718,73.547,MV,
Funadhoo,6.1509,73.2901,MV,
Hithadhoo,-0.6,73.0833,MV,
Kudahuvadhoo,2.6717,72.8936,MV,
Magoodhoo,3.0789,72.9647,MV,
Kulhudhuffushi,6.6223,73.0702,MV,
Mahibadhoo,3.7571,72.9689,MV,
Manadhoo,5.7669,73.4136,MV,
Muli,2.9217,73.5811,MV,
Naifaru,5.4442,73.3662,MV,
Thinadhoo,0.5303,72.9967,MV,
Un'goofaaru,5.6681,73.0302,MV,
Veymandoo,2.1878,73.095,MV,
Villin'gili,0.7539,73.4353,MV,
Fonadhoo,1.8342,73.5031,MV,
Fuvahmulaku,-0.3,73.4256,MV,
Rasdhoo,4.2631,72.9919,MV,
Thulusdhoo,4.3742,73.6517,MV,
Thyolo,-16.0703,35.1471,MW,Thyolo
Mwanza,-15.6167,34.5167,MW,Mwanza
Chiradzulu,-15.7,35.1833,MW,Chiradzulu
Karonga,-9.9329,33.9333,MW,Karonga
Neno,-15.3981,34.6534,MW,Neno
Zomba,-15.39,35.31,MW,Zomba
Chikwawa,-16.042,34.8019,MW,Chikwawa
Mulanje,-16.0333,35.5,MW,Mulanje
Blantyre,-15.79,34.9899,MW,Blantyre
Chiromo,-16.55,35.1332,MW,Nsanje
Phalombe,-15.8064,35.6507,MW,Phalombe
Nsanje,-16.9167,35.2667,MW,Nsanje
Nkhata Bay,-11.5996,34.3,MW,Nkhata Bay
Rumphi,-11.0195,33.8546,MW,Rumphi
Chitipa,-9.7162,33.2666,MW,Chitipa
Mzuzu,-11.46,34.02,MW,
Mzimba,-11.9,33.6,MW,Mzimba
Ntchisi,-13.3753,34.0036,MW,Ntchisi
Dowa,-13.6532,33.9385,MW,Dowa
Mchinji,-13.8,32.9,MW,Mchinji
Nkhotakota,-12.9163,34.3,MW,Nkhotakota
Kasungu,-13.0364,33.4822,MW,Kasungu
Ntcheu,-14.8167,34.6333,MW,Ntcheu
Dedza,-14.3667,34.3333,MW,Dedza
Salima,-13.7829,34.4333,MW,Salima
Lilongwe,-13.9833,33.7833,MW,Lilongwe
Mangochi,-14.4596,35.27,MW,Mangochi
Balaka,-14.9889,34.9591,MW,Balaka
Machinga,-14.9667,35.5167,MW,Machinga
Nacozari de Garcia,30.42,-109.65,MX,Sonora
Nueva Rosita,27.95,-101.22,MX,Coahuila de Zaragoza
San Felipe,31.0241,-114.8496,MX,Baja California
Zacatecas,22.7704,-102.58,MX,Zacatecas
Irapuato,20.67,-101.5,MX,Guanajuato
Vicente Guerrero,30.7641,-116.0093,MX,Baja California
San Quintin,30.4837,-115.95,MX,Baja California
Chetumal,18.5,-88.3,MX,Quintana Roo
Esperanza,27.58,-109.93,MX,Sonora
Izamal,20.9304,-89.0201,MX,Yucatán
Ticul,20.4004,-89.53,MX,Yucatán
Villahermosa,18,-92.9,MX,Tabasco
Mazatlan,23.2211,-106.42,MX,Sinaloa
Ciudad Victoria,23.72,-99.13,MX,Tamaulipas
Mexicali,32.65,-115.48,MX,Baja California
Aguascalientes,21.8795,-102.2904,MX,Aguascalientes
Chihuahua,28.645,-106.085,MX,Chihuahua
Guanajuato,21.0204,-101.28,MX,Guanajuato
Chilpancingo,17.55,-99.5,MX,Guerrero
Pachuca,20.1704,-98.73,MX,Hidalgo
Guadalajara,20.67,-103.33,MX,Jalisco
Cuernavaca,18.9211,-99.24,MX,Morelos
Monterrey,25.67,-100.33,MX,Nuevo León
Lazaro Cardenas,17.9587,-102.2,MX,Michoacán de Ocampo
Miahuatlan,16.33,-96.6,MX,Oaxaca
Mitla,16.917,-96.4,MX,Oaxaca
Valladolid,20.6704,-88.2,MX,Yucatán
Ciudad Constitucion,25.04,-111.66,MX,Baja California Sur
Villa Union,23.2,-106.23,MX,Sinaloa
Eldorado,24.3305,-107.37,MX,Sinaloa
Tekax,20.2,-89.28,MX,Yucatán
Montemorelos,25.19,-99.84,MX,Nuevo León
Xalapa,19.53,-96.92,MX,Veracruz
Teziutlan,19.8204,-97.36,MX,Puebla
Motul,21.1,-89.28,MX,Yucatán
Merida,20.9666,-89.6166,MX,Yucatán
Guerrero Negro,27.9904,-114.17,MX,Baja California
Saltillo,25.42,-101.005,MX,Coahuila de Zaragoza
Punta Prieta,28.9337,-114.1666,MX,Baja California
Salina Cruz,16.1671,-95.2,MX,Oaxaca
Durango,24.0311,-104.67,MX,Durango
Acatlan,18.2,-98.05,MX,Puebla
Tepic,21.5054,-104.88,MX,Nayarit
Tecuala,22.4004,-105.46,MX,Nayarit
Ayutla,16.9004,-99.22,MX,Guerrero
Huajuapan de Leon,17.8104,-97.79,MX,Oaxaca
Pochutla,15.7304,-96.47,MX,Oaxaca
Colima,19.23,-103.72,MX,Colima
Autlan,19.77,-104.37,MX,Jalisco
Coalcoman,18.7804,-103.15,MX,Michoacán de Ocampo
Apatzingan,19.08,-102.35,MX,Michoacán de Ocampo
Halacho,20.48,-90.08,MX,Yucatán
Peto,20.13,-88.92,MX,Yucatán
Papasquiaro,24.8304,-105.34,MX,Durango
Puerto Escondido,15.8592,-97.0659,MX,Oaxaca
Hermosillo,29.0989,-110.9541,MX,Sonora
Juchitan,16.43,-95.02,MX,Oaxaca
San Luis Potosi,22.17,-101,MX,San Luis Potosí
Culiacan,24.83,-107.38,MX,Sinaloa
Uruapan,19.4204,-102.07,MX,Michoacán de Ocampo
Tehuantepec,16.33,-95.23,MX,Oaxaca
Salamanca,20.5704,-101.2,MX,Guanajuato
Mexico City,19.4424,-99.131,MX,Ciudad de México
